394.190992;344.707772;261.806174;377.661888;400.096639;687.384881;168.290975;163.800347;454.772525;64.461422;393.274485;139.663023;96.424896;586.195882;131.815542;213.803533;182.981618;101.261576;223.820277;583.168396;639.875758;194.670651;249.615907;610.257022;232.780702;0.348942;413.237925;254.599533;263.142089;717.704467;619.264892;730.512951;71.387562;288.449521;441.964141;290.340911;308.304021;526.238655;100.353648;705.184010;30.305095;91.612939;504.379188;525.606717;399.546701;382.100820;98.122089;237.481426;663.572754;387.048778;226.077088;512.965066;43.972514;111.709863;130.595643;253.275923;500.870016;553.335120;692.525520;450.240832;565.148275;126.508924;
197.195752;117.547706;70.482100;463.786264;541.694110;356.372214;580.163285;248.171357;264.595109;528.933676;436.907575;202.085674;225.510197;12.981147;469.592095;86.190597;130.140124;581.973513;433.909518;89.897385;738.031741;733.097154;8.957562;719.076495;521.161725;695.544792;711.668938;318.868472;551.531712;420.969923;452.646485;560.517470;691.378919;202.342113;59.578699;490.348278;315.039535;180.355141;66.817164;663.989934;81.894688;465.750200;559.108181;659.759963;271.975922;227.433277;159.904128;395.114134;702.583854;316.967203;308.200904;60.707629;120.746530;381.954961;270.727120;632.058426;475.889637;129.720583;321.840314;606.536490;724.988497;414.940055;
2.992365;8.128148;3.028937;1.154570;2.802640;1.985814;1.744628;2.071802;0.888527;3.354770;0.738618;0.047636;5.116841;6.123870;7.552458;6.326682;9.392498;8.209937;0.155185;4.683657;9.560166;0.636856;2.667862;1.409608;1.689573;8.158992;9.443138;6.068223;7.961800;5.269153;6.250584;0.830536;2.447126;2.105688;4.102010;0.270759;1.886581;6.033897;0.415203;3.369726;1.602729;9.548843;3.889081;3.607254;0.588122;8.726108;3.672419;0.039745;7.492567;4.504941;2.314616;7.379938;4.095387;0.885366;2.667099;2.452761;1.821074;5.156829;2.467391;1.939770;6.659906;1.252426;
