3.000000;138.333333;3.666667;0.633333;
6.000000;160.666667;4.000000;1.020000;
3.000000;56.000000;3.666667;0.830000;
2.000000;47.500000;3.000000;0.593333;
3.000000;98.666667;3.333333;0.793333;
16.000000;12595.312500;20.750000;1.176667;
16.000000;1396.937500;7.625000;1.273333;
11.000000;91.727273;3.818182;1.380000;
4.000000;42.500000;3.000000;1.156667;
4.000000;85.750000;3.500000;1.210000;
18.000000;60.000000;3.722222;1.646667;
3.000000;360.666667;4.333333;0.563333;
2.000000;52.500000;3.500000;1.040000;
0.000000;0.000000;0.000000;0.316667;
28.000000;53.142857;3.535714;2.003333;
1.000000;25.000000;3.000000;0.630000;
8.000000;44.375000;3.000000;1.263333;
0.000000;0.000000;0.000000;0.610000;
0.000000;0.000000;0.000000;0.470000;
19.000000;1997.368421;8.421053;1.386667;
13.000000;1119.538462;5.461538;0.776667;
14.000000;4489.571429;6.714286;0.610000;
7.000000;133.285714;3.428571;1.146667;
12.000000;158.833333;4.000000;1.426667;
11.000000;42.363636;3.272727;1.423333;
9.000000;70.444444;3.777778;1.330000;
9.000000;3157.555556;11.555556;1.183333;
25.000000;89.840000;3.800000;1.593333;
2.000000;17.500000;3.000000;0.853333;
14.000000;3745.928571;5.785714;0.466667;
3.000000;80.000000;4.333333;1.046667;
5.000000;190.000000;4.200000;0.873333;
19.000000;244.052632;4.631579;1.360000;
13.000000;116.769231;3.769231;1.173333;
0.000000;0.000000;0.000000;0.793333;
2.000000;129.500000;3.500000;0.616667;
5.000000;2638.200000;7.200000;0.893333;
1.000000;25.000000;3.000000;0.636667;
0.000000;0.000000;0.000000;0.583333;
0.000000;0.000000;0.000000;0.523333;
1.000000;80.000000;3.000000;0.580000;
0.000000;0.000000;0.000000;0.586667;
15.000000;56.333333;3.533333;1.606667;
9.000000;57.333333;3.111111;1.190000;
2.000000;90.500000;3.500000;0.823333;
6.000000;103.333333;3.666667;0.820000;
20.000000;126.800000;4.050000;1.586667;
8.000000;63.000000;3.500000;1.180000;
7.000000;116.857143;3.857143;1.416667;
0.000000;0.000000;0.000000;0.646667;
17.000000;60.882353;3.470588;1.380000;
5.000000;394.400000;3.800000;0.720000;
7.000000;135.571429;3.714286;1.183333;
1.000000;15.000000;3.000000;0.813333;
24.000000;244.333333;4.625000;1.693333;
3.000000;43.333333;3.666667;0.823333;
0.000000;0.000000;0.000000;0.483333;
23.000000;84.043478;3.565217;1.580000;
0.000000;0.000000;0.000000;0.550000;
25.000000;138.200000;4.080000;1.446667;
11.000000;3228.272727;9.454545;1.073333;
5.000000;8729.000000;11.800000;0.716667;
16.000000;64.437500;3.437500;1.333333;
8.000000;52.625000;3.125000;1.193333;
14.000000;50.428571;3.500000;1.470000;
6.000000;274.500000;4.000000;0.990000;
4.000000;42.250000;3.500000;0.913333;
5.000000;28.000000;3.200000;0.963333;
19.000000;55.947368;3.421053;1.796667;
1.000000;25.000000;3.000000;0.750000;
15.000000;44.866667;3.400000;1.370000;
1.000000;214.000000;6.000000;0.576667;
3.000000;29.666667;3.333333;0.770000;
4.000000;1722.750000;6.500000;0.573333;
0.000000;0.000000;0.000000;0.736667;
6.000000;37.500000;3.333333;0.943333;
4.000000;62.500000;3.000000;0.780000;
4.000000;47.500000;3.000000;0.773333;
14.000000;106.714286;3.785714;1.523333;
11.000000;38.181818;3.090909;1.243333;
15.000000;50.866667;3.466667;1.453333;
14.000000;67.857143;3.428571;1.283333;
10.000000;60.600000;3.700000;1.380000;
13.000000;557.923077;5.076923;0.973333;
13.000000;347.153846;4.230769;0.946667;
2.000000;93.000000;3.500000;0.740000;
0.000000;0.000000;0.000000;0.863333;
11.000000;25.909091;3.000000;1.330000;
4.000000;31.250000;3.000000;0.996667;
0.000000;0.000000;0.000000;0.543333;
15.000000;54.933333;3.400000;1.370000;
2.000000;185.000000;3.500000;0.630000;
10.000000;11787.600000;16.600000;0.826667;
4.000000;30.000000;3.250000;1.266667;
9.000000;35.000000;3.555556;1.573333;
0.000000;0.000000;0.000000;0.506667;
9.000000;71.666667;4.000000;1.386667;
6.000000;1021.666667;4.666667;0.826667;
19.000000;1708.263158;5.210526;0.750000;
4.000000;15.000000;3.000000;1.166667;
0.000000;0.000000;0.000000;0.693333;
12.000000;455.750000;4.833333;1.233333;
2.000000;27.500000;3.500000;0.700000;
4.000000;192.500000;3.500000;0.626667;
13.000000;97.538462;3.846154;1.436667;
22.000000;72.272727;3.318182;1.470000;
14.000000;77.428571;3.642857;1.443333;
22.000000;83.954545;3.636364;1.603333;
6.000000;31.500000;3.333333;0.760000;
4.000000;75.000000;3.750000;1.000000;
6.000000;30.833333;3.333333;1.220000;
1.000000;75.000000;4.000000;0.573333;
7.000000;178.571429;3.571429;0.630000;
1.000000;10.000000;3.000000;0.920000;
15.000000;110.666667;3.866667;1.203333;
6.000000;57.666667;3.166667;0.913333;
8.000000;258.875000;3.875000;0.903333;
6.000000;36.000000;3.166667;1.400000;
6.000000;156.833333;3.500000;0.823333;
2.000000;63.000000;3.500000;0.986667;
2.000000;22.500000;3.000000;0.586667;
7.000000;42.000000;3.571429;1.080000;
8.000000;127.375000;3.625000;0.896667;
4.000000;65.500000;4.000000;1.466667;
2.000000;27.500000;3.500000;0.706667;
11.000000;77.636364;3.545455;1.243333;
16.000000;164.750000;3.875000;1.443333;
2.000000;57.000000;3.500000;0.963333;
1.000000;25.000000;3.000000;0.910000;
24.000000;71.375000;3.666667;1.750000;
2.000000;129.500000;4.000000;0.836667;
1.000000;2624.000000;5.000000;0.556667;
9.000000;102.000000;4.000000;1.240000;
3.000000;60.000000;4.000000;1.106667;
10.000000;69.800000;3.500000;1.443333;
17.000000;1901.352941;8.882353;1.353333;
7.000000;31.285714;3.285714;1.166667;
5.000000;55.000000;3.000000;0.776667;
0.000000;0.000000;0.000000;0.666667;
17.000000;69.764706;3.529412;1.523333;
9.000000;56.555556;3.333333;1.423333;
16.000000;56.750000;3.687500;1.533333;
6.000000;47.500000;3.000000;0.960000;
22.000000;1379.636364;5.818182;1.103333;
9.000000;60.444444;3.222222;1.163333;
11.000000;18906.090909;25.181818;1.016667;
11.000000;35.909091;3.000000;1.383333;
2.000000;27.500000;3.000000;0.986667;
6.000000;99.166667;3.666667;1.246667;
5.000000;111.200000;3.800000;1.000000;
3.000000;33.333333;3.333333;0.826667;
0.000000;0.000000;0.000000;0.503333;
2.000000;57.500000;3.000000;0.600000;
9.000000;1473.444444;5.888889;1.023333;
17.000000;69.764706;3.529412;1.460000;
17.000000;149.176471;3.647059;1.150000;
1.000000;35.000000;3.000000;0.893333;
18.000000;1778.888889;8.888889;1.470000;
5.000000;272.000000;4.400000;0.856667;
3.000000;60.000000;3.000000;0.990000;
12.000000;35.916667;3.250000;1.440000;
4.000000;133.250000;3.500000;0.813333;
7.000000;164.285714;3.857143;0.813333;
14.000000;56.000000;3.714286;1.456667;
9.000000;17701.333333;19.777778;0.716667;
3.000000;25.000000;3.000000;1.010000;
0.000000;0.000000;0.000000;0.626667;
0.000000;0.000000;0.000000;0.486667;
24.000000;259.375000;4.250000;1.453333;
0.000000;0.000000;0.000000;0.403333;
1.000000;85.000000;4.000000;0.480000;
18.000000;51.277778;3.277778;1.456667;
12.000000;73.583333;3.500000;1.190000;
5.000000;28.000000;3.000000;1.120000;
14.000000;82.357143;3.428571;1.200000;
4.000000;77.250000;3.750000;1.076667;
1.000000;55.000000;3.000000;0.586667;
4.000000;18.750000;3.000000;1.066667;
1.000000;524.000000;5.000000;0.783333;
8.000000;3724.375000;10.000000;0.880000;
8.000000;53.875000;3.750000;1.120000;
3.000000;238.333333;4.000000;0.986667;
13.000000;118.538462;4.384615;1.360000;
1.000000;1056.000000;7.000000;0.853333;
6.000000;111.666667;4.000000;1.163333;
3.000000;848.666667;5.333333;0.853333;
5.000000;3177.000000;7.000000;0.610000;
4.000000;300.250000;4.000000;0.903333;
5.000000;64.000000;3.400000;0.950000;
