8.000000;148.125000;4.250000;1.216667;
26.000000;2192.807692;11.346154;1.690000;
27.000000;2220.296296;10.407407;1.560000;
9.000000;129.555556;3.666667;1.156667;
51.000000;1290.529412;10.274510;2.513333;
30.000000;2346.966667;10.500000;1.580000;
22.000000;1308.181818;6.954545;1.286667;
30.000000;82.433333;3.600000;1.820000;
5.000000;54.600000;4.000000;1.680000;
27.000000;3885.111111;13.222222;1.553333;
22.000000;3765.818182;13.636364;1.463333;
29.000000;2469.413793;11.068966;1.666667;
54.000000;1715.111111;12.166667;2.836667;
36.000000;1104.972222;9.111111;2.113333;
13.000000;70.846154;3.538462;1.516667;
11.000000;40.909091;3.000000;1.296667;
30.000000;2467.200000;12.866667;1.906667;
20.000000;4427.450000;12.850000;1.303333;
24.000000;2362.458333;10.791667;1.393333;
10.000000;120.700000;3.800000;1.183333;
35.000000;153.685714;4.371429;1.766667;
46.000000;1049.304348;9.043478;2.193333;
73.000000;834.356164;8.671233;2.850000;
34.000000;1812.382353;11.529412;2.160000;
66.000000;1335.863636;10.454545;2.840000;
21.000000;1441.857143;9.238095;1.670000;
71.000000;1165.732394;10.183099;3.076667;
43.000000;2008.697674;12.116279;2.250000;
26.000000;5186.076923;16.000000;1.646667;
8.000000;104.500000;3.375000;0.950000;
12.000000;237.000000;4.916667;1.450000;
6.000000;82.833333;3.666667;0.896667;
28.000000;3647.750000;12.750000;1.623333;
61.000000;1382.409836;10.983607;2.946667;
62.000000;1111.064516;10.129032;2.810000;
14.000000;54.571429;3.642857;1.386667;
45.000000;1771.622222;9.844444;2.083333;
48.000000;823.395833;7.708333;2.106667;
48.000000;2110.687500;12.333333;2.450000;
43.000000;1352.534884;9.395349;2.153333;
17.000000;958.176471;6.941176;1.346667;
46.000000;969.152174;9.978261;2.480000;
48.000000;1327.145833;10.062500;2.446667;
21.000000;3017.142857;12.380952;1.350000;
34.000000;81.176471;3.500000;1.743333;
13.000000;452.846154;5.538462;1.153333;
13.000000;14679.153846;21.230769;0.963333;
65.000000;805.153846;9.123077;2.863333;
57.000000;871.385965;8.824561;2.580000;
36.000000;174.388889;4.444444;1.816667;
49.000000;75.020408;3.795918;2.470000;
1.000000;15.000000;3.000000;0.816667;
49.000000;858.612245;7.877551;2.320000;
62.000000;614.983871;7.951613;2.700000;
8.000000;45.625000;4.000000;1.793333;
46.000000;1312.304348;9.956522;2.273333;
26.000000;52.500000;3.576923;2.523333;
43.000000;2335.046512;13.953488;2.550000;
79.000000;803.341772;8.987342;3.163333;
19.000000;2155.789474;9.684211;1.323333;
43.000000;1406.046512;9.627907;2.270000;
48.000000;908.458333;9.125000;2.273333;
10.000000;592.200000;6.300000;1.450000;
42.000000;1631.142857;10.095238;2.130000;
54.000000;940.481481;9.462963;2.776667;
54.000000;1461.092593;10.796296;2.636667;
28.000000;2292.392857;10.500000;1.663333;
36.000000;1726.138889;11.527778;2.160000;
54.000000;99.703704;3.981481;2.440000;
40.000000;152.450000;4.575000;2.173333;
44.000000;1585.068182;11.750000;2.510000;
31.000000;2773.741935;12.516129;1.886667;
35.000000;50.914286;3.628571;2.203333;
50.000000;1154.600000;8.940000;2.466667;
44.000000;1346.295455;9.545455;2.226667;
41.000000;2333.609756;13.341463;2.376667;
71.000000;953.000000;10.591549;3.333333;
45.000000;676.555556;7.288889;2.193333;
36.000000;1348.750000;9.111111;1.966667;
30.000000;5068.100000;19.600000;2.263333;
26.000000;149.730769;4.269231;1.656667;
69.000000;948.739130;10.057971;3.246667;
4.000000;166.750000;3.750000;0.823333;
20.000000;1271.800000;7.500000;1.276667;
10.000000;521.700000;4.700000;1.006667;
79.000000;769.088608;8.556962;2.996667;
32.000000;1075.031250;8.406250;1.733333;
2.000000;10.000000;3.000000;1.083333;
39.000000;91.948718;3.923077;2.070000;
65.000000;615.384615;7.815385;2.743333;
16.000000;45.250000;3.500000;1.616667;
24.000000;4187.208333;15.375000;1.693333;
33.000000;2776.151515;12.484848;1.946667;
4.000000;61.500000;3.500000;1.116667;
12.000000;96.500000;3.500000;1.260000;
43.000000;1370.930233;8.930233;2.000000;
1.000000;50.000000;4.000000;1.060000;
17.000000;79.647059;3.647059;1.533333;
55.000000;1276.090909;10.400000;2.570000;
17.000000;56.764706;3.294118;1.350000;
23.000000;7850.826087;22.652174;1.813333;
30.000000;61.033333;3.600000;1.803333;
21.000000;2863.857143;11.571429;1.303333;
42.000000;1902.023810;10.952381;2.160000;
10.000000;34.900000;3.100000;1.490000;
37.000000;1973.972973;10.891892;1.970000;
18.000000;3177.555556;11.222222;1.220000;
66.000000;672.469697;7.333333;2.540000;
12.000000;92.250000;3.750000;1.303333;
30.000000;1837.766667;10.066667;1.750000;
15.000000;83.600000;3.533333;1.343333;
60.000000;1253.566667;11.716667;3.063333;
3.000000;41.666667;3.666667;0.900000;
3.000000;43.666667;3.333333;1.186667;
27.000000;78.962963;3.703704;1.730000;
30.000000;3274.833333;14.100000;1.886667;
34.000000;2155.794118;11.764706;2.003333;
51.000000;1159.843137;9.588235;2.320000;
24.000000;55.708333;3.541667;1.880000;
34.000000;95.823529;4.000000;1.870000;
19.000000;4532.105263;15.947368;1.540000;
29.000000;200.965517;4.517241;1.776667;
44.000000;1840.181818;11.954545;2.406667;
32.000000;1526.218750;8.937500;1.816667;
48.000000;1548.750000;11.062500;2.440000;
30.000000;2546.533333;12.400000;1.903333;
5.000000;198.200000;4.000000;0.983333;
61.000000;820.016393;8.196721;2.483333;
42.000000;1272.952381;9.619048;2.356667;
8.000000;2421.500000;9.375000;1.066667;
37.000000;2978.783784;14.054054;2.146667;
16.000000;67.062500;3.375000;1.253333;
26.000000;113.230769;4.730769;1.703333;
39.000000;1626.794872;9.820513;2.043333;
53.000000;1355.188679;10.415094;2.513333;
33.000000;74.424242;4.030303;2.110000;
32.000000;76.250000;3.687500;2.013333;
50.000000;1725.540000;10.760000;2.340000;
23.000000;86.869565;3.739130;1.950000;
38.000000;86.026316;3.868421;2.173333;
43.000000;944.046512;8.441860;2.253333;
6.000000;209.833333;4.333333;0.823333;
51.000000;943.039216;7.921569;2.203333;
51.000000;1999.764706;13.627451;2.833333;
6.000000;50.166667;3.333333;1.270000;
25.000000;2122.920000;11.960000;1.930000;
23.000000;158.217391;4.304348;1.760000;
11.000000;43.181818;3.090909;1.456667;
6.000000;187.666667;3.666667;1.113333;
23.000000;91.260870;3.913043;1.783333;
9.000000;64.111111;3.555556;1.700000;
63.000000;571.777778;7.571429;2.700000;
85.000000;633.247059;8.447059;3.346667;
31.000000;65.774194;3.645161;2.093333;
41.000000;1649.121951;10.707317;2.090000;
8.000000;1368.875000;7.125000;1.103333;
26.000000;2508.961538;10.461538;1.486667;
32.000000;96.375000;3.812500;2.106667;
34.000000;971.823529;8.882353;1.930000;
15.000000;155.000000;4.000000;1.376667;
40.000000;1787.850000;12.000000;2.276667;
62.000000;818.048387;9.064516;2.816667;
22.000000;2817.954545;12.863636;1.740000;
54.000000;1466.629630;11.074074;2.723333;
18.000000;68.666667;3.722222;1.606667;
16.000000;82.500000;3.687500;1.476667;
10.000000;35.500000;3.400000;1.200000;
35.000000;2113.314286;12.628571;1.993333;
47.000000;1723.744681;11.340426;2.373333;
22.000000;100.318182;3.727273;1.710000;
