1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250;
0.486000;2.586000;1.411000;1.871000;0.711000;0.481000;0.371000;0.111000;0.741000;0.696000;0.236000;2.091000;2.281000;0.511000;0.481000;0.251000;2.136000;0.471000;2.106000;0.241000;0.341000;0.701000;0.736000;2.181000;0.301000;0.226000;0.381000;0.491000;0.256000;0.971000;1.866000;0.086000;0.356000;2.096000;2.411000;1.431000;0.251000;0.346000;0.466000;0.126000;0.951000;2.151000;0.236000;0.506000;0.231000;0.246000;2.131000;2.296000;0.391000;2.281000;0.516000;0.481000;0.351000;2.101000;0.946000;0.691000;1.401000;0.711000;0.691000;0.261000;0.236000;0.376000;0.106000;0.736000;0.236000;1.406000;1.421000;2.326000;0.116000;0.371000;0.351000;1.386000;0.751000;0.736000;2.116000;0.381000;0.746000;0.706000;2.311000;1.406000;2.431000;0.711000;2.301000;0.101000;2.141000;0.296000;1.436000;0.751000;1.881000;1.401000;0.716000;2.481000;2.121000;0.091000;0.711000;0.111000;0.276000;0.371000;0.336000;0.726000;0.366000;0.246000;0.081000;1.416000;0.716000;0.761000;0.511000;0.266000;0.246000;0.136000;0.311000;0.466000;0.351000;0.281000;0.121000;0.116000;0.096000;2.656000;2.316000;1.406000;1.876000;0.371000;2.296000;0.456000;2.486000;0.236000;2.166000;2.316000;1.401000;0.131000;0.116000;0.376000;0.126000;0.121000;0.731000;0.111000;0.356000;0.241000;0.086000;0.366000;0.346000;0.356000;0.271000;2.281000;0.241000;0.306000;0.361000;0.701000;0.371000;2.416000;1.401000;1.396000;0.251000;2.261000;0.116000;2.281000;2.176000;2.296000;0.461000;0.121000;0.231000;0.346000;2.021000;0.286000;0.111000;2.156000;0.476000;0.486000;0.511000;0.261000;2.286000;0.366000;0.361000;2.106000;2.096000;0.131000;1.421000;1.401000;0.091000;2.176000;1.386000;0.126000;0.291000;0.491000;1.391000;1.191000;0.261000;1.426000;1.196000;0.126000;0.106000;0.711000;0.476000;2.286000;0.236000;0.246000;0.476000;0.106000;0.706000;0.746000;0.511000;0.251000;0.371000;0.371000;1.406000;0.496000;0.281000;0.286000;2.601000;0.481000;0.126000;2.126000;1.861000;0.366000;0.141000;2.281000;1.431000;0.111000;2.321000;0.791000;2.311000;0.031000;0.736000;2.116000;0.371000;0.036000;2.156000;0.711000;0.131000;2.121000;0.721000;0.126000;0.366000;0.236000;0.256000;1.411000;1.426000;0.716000;0.716000;2.896000;0.046000;0.121000;0.481000;0.301000;0.821000;0.131000;1.521000;2.156000;0.606000;0.266000;
0.711000;3.066000;2.116000;2.111000;0.966000;1.411000;0.781000;0.381000;0.946000;0.721000;0.471000;2.141000;2.306000;2.101000;2.131000;1.431000;2.171000;0.711000;2.116000;1.406000;0.506000;1.411000;1.201000;2.226000;0.366000;0.741000;2.131000;2.426000;2.646000;1.886000;2.116000;0.361000;0.736000;2.126000;2.431000;2.091000;0.276000;2.126000;0.501000;0.286000;1.401000;2.416000;0.356000;0.711000;0.491000;0.481000;2.196000;2.331000;0.726000;2.591000;3.846000;2.276000;1.711000;2.106000;2.356000;1.711000;2.111000;1.861000;1.981000;1.901000;0.371000;2.031000;1.406000;0.961000;2.131000;1.851000;2.151000;2.431000;0.241000;1.406000;0.941000;1.411000;2.106000;2.271000;2.241000;0.721000;2.016000;1.181000;2.421000;2.291000;2.621000;2.261000;2.381000;0.141000;2.156000;0.496000;2.176000;0.941000;2.116000;2.161000;0.731000;2.621000;2.171000;0.716000;2.311000;0.711000;0.371000;1.421000;1.856000;0.756000;1.716000;0.261000;0.136000;1.886000;0.946000;2.131000;1.851000;0.361000;0.386000;0.246000;0.376000;0.956000;2.116000;0.491000;0.251000;0.256000;0.451000;2.671000;2.326000;2.091000;2.141000;2.311000;2.321000;0.716000;2.641000;0.351000;2.236000;2.401000;1.431000;0.281000;0.821000;2.126000;0.726000;2.396000;2.126000;0.946000;2.846000;1.406000;0.376000;0.501000;0.361000;1.006000;0.356000;2.436000;0.356000;0.731000;2.336000;2.131000;2.176000;2.421000;2.291000;1.411000;0.861000;2.296000;0.721000;2.331000;2.296000;2.301000;2.266000;0.341000;2.436000;1.381000;2.316000;0.721000;0.231000;2.266000;2.301000;2.136000;2.281000;2.296000;2.606000;1.861000;2.666000;2.246000;2.426000;0.356000;2.126000;1.421000;0.751000;2.286000;2.271000;0.131000;0.936000;0.741000;1.406000;1.406000;0.706000;2.136000;2.246000;0.361000;0.756000;0.826000;0.491000;2.311000;2.431000;0.461000;0.706000;0.366000;0.726000;1.416000;0.716000;0.481000;0.376000;0.491000;2.336000;2.111000;0.501000;2.301000;2.926000;0.711000;0.381000;2.231000;2.296000;0.511000;0.466000;2.446000;2.146000;0.316000;2.431000;0.976000;2.421000;0.491000;1.406000;2.176000;0.766000;0.851000;2.421000;0.731000;2.121000;2.141000;0.746000;0.346000;0.941000;0.241000;0.291000;2.266000;1.436000;2.101000;1.441000;2.916000;0.376000;2.131000;0.491000;0.361000;1.541000;0.246000;2.416000;2.301000;2.286000;0.301000;
1.846000;3.466000;2.401000;2.146000;1.426000;2.286000;2.281000;1.881000;0.961000;1.396000;0.506000;2.286000;2.316000;2.311000;2.361000;2.096000;2.366000;2.136000;2.356000;1.856000;2.361000;2.111000;1.431000;2.266000;0.956000;2.376000;2.276000;2.616000;2.921000;2.086000;2.256000;2.121000;2.306000;2.276000;2.636000;2.121000;2.121000;2.226000;0.701000;0.511000;2.301000;2.631000;1.401000;2.156000;1.401000;1.411000;2.626000;2.641000;2.341000;2.916000;4.011000;2.796000;2.306000;2.111000;2.391000;2.481000;2.646000;2.291000;2.231000;2.101000;0.496000;2.101000;2.171000;1.861000;2.156000;2.291000;2.296000;2.621000;0.376000;2.281000;1.396000;1.426000;2.141000;3.111000;2.381000;2.121000;2.136000;1.191000;2.431000;2.651000;2.631000;2.371000;2.426000;0.961000;2.186000;0.746000;2.271000;2.421000;2.276000;2.251000;0.971000;2.731000;2.296000;1.396000;2.426000;0.726000;0.746000;1.436000;2.101000;2.286000;2.106000;0.371000;0.241000;2.271000;1.336000;2.156000;2.166000;1.536000;0.716000;1.206000;1.856000;2.151000;2.291000;2.126000;0.481000;0.371000;2.266000;3.041000;2.646000;2.141000;2.286000;2.331000;3.011000;2.156000;2.876000;0.476000;2.261000;2.626000;1.706000;0.366000;1.401000;2.131000;1.876000;2.411000;2.261000;2.146000;3.616000;2.111000;1.416000;0.711000;1.701000;1.196000;0.486000;2.891000;0.736000;2.241000;2.626000;2.151000;2.261000;2.426000;2.631000;2.146000;1.416000;2.326000;2.156000;2.436000;2.426000;2.406000;2.291000;0.361000;2.751000;1.391000;2.321000;0.956000;0.731000;2.271000;2.311000;2.636000;2.406000;2.411000;3.121000;2.121000;2.886000;2.381000;2.431000;2.291000;2.136000;2.311000;1.856000;2.341000;2.901000;0.816000;2.136000;1.426000;1.441000;2.101000;1.281000;2.281000;2.301000;0.371000;0.966000;2.176000;1.416000;2.416000;2.616000;0.696000;2.366000;0.706000;2.131000;2.296000;2.186000;0.736000;2.306000;1.876000;2.386000;2.411000;1.886000;2.431000;3.116000;2.431000;0.821000;2.331000;2.361000;2.241000;1.411000;2.921000;2.151000;0.346000;2.511000;2.101000;2.641000;0.501000;1.411000;2.386000;1.191000;2.606000;2.426000;1.011000;2.271000;2.286000;2.161000;2.236000;2.301000;0.256000;2.106000;3.291000;2.261000;2.116000;2.621000;5.446000;1.846000;2.651000;2.181000;0.711000;2.186000;0.281000;2.906000;2.416000;2.311000;0.386000;
2.126000;5.291000;2.616000;2.286000;2.101000;2.301000;2.751000;2.246000;2.256000;2.111000;1.896000;2.416000;2.516000;2.331000;2.371000;2.146000;2.416000;2.596000;2.381000;2.131000;2.621000;2.136000;2.281000;2.306000;2.186000;2.431000;2.291000;3.286000;3.111000;2.271000;2.271000;2.426000;2.426000;2.466000;3.066000;2.266000;2.266000;2.316000;0.741000;0.726000;2.426000;2.931000;2.106000;2.321000;1.771000;2.226000;2.651000;2.711000;2.431000;3.301000;4.636000;3.111000;2.321000;2.121000;3.096000;2.906000;2.711000;2.321000;2.486000;2.301000;1.396000;2.111000;2.316000;1.881000;2.226000;2.441000;2.426000;2.631000;2.126000;2.286000;2.301000;2.116000;2.446000;3.316000;2.411000;2.181000;2.441000;1.426000;2.946000;2.966000;2.721000;2.381000;2.631000;1.411000;2.316000;2.251000;2.446000;2.426000;2.306000;2.276000;1.406000;2.886000;2.301000;2.121000;2.436000;1.186000;0.951000;1.891000;2.126000;2.306000;3.281000;2.121000;0.286000;2.326000;1.421000;2.416000;2.281000;2.291000;0.971000;2.146000;2.126000;2.421000;2.311000;2.316000;2.176000;1.441000;2.386000;3.661000;2.926000;2.151000;2.291000;2.371000;3.116000;2.236000;3.471000;2.191000;2.336000;2.896000;1.891000;2.316000;2.141000;2.146000;2.291000;2.416000;2.306000;2.166000;3.641000;2.301000;2.136000;2.616000;2.336000;2.121000;1.406000;3.106000;1.866000;2.251000;2.746000;2.281000;2.281000;2.601000;2.936000;2.276000;2.111000;2.331000;2.276000;2.631000;2.621000;2.641000;2.316000;0.706000;2.971000;2.296000;2.476000;2.111000;2.116000;2.306000;2.316000;3.111000;2.911000;2.441000;3.311000;2.266000;3.856000;2.401000;2.631000;2.326000;2.151000;2.326000;2.116000;2.621000;2.931000;2.611000;2.161000;1.436000;1.861000;2.146000;1.436000;2.431000;2.656000;0.731000;1.401000;2.251000;2.301000;2.446000;2.661000;0.706000;2.376000;2.116000;2.231000;2.376000;2.266000;2.321000;2.321000;2.131000;2.636000;2.636000;1.891000;2.646000;3.306000;2.631000;1.436000;2.916000;2.571000;2.411000;2.196000;2.941000;2.336000;1.446000;2.621000;2.891000;2.671000;2.106000;2.446000;2.401000;2.136000;2.621000;2.431000;1.406000;2.426000;2.561000;2.281000;2.291000;2.396000;0.361000;2.516000;3.311000;2.751000;2.326000;2.646000;5.601000;2.231000;2.711000;2.641000;2.101000;2.306000;0.306000;2.916000;2.436000;2.411000;0.721000;
2.301000;5.606000;2.631000;2.301000;2.311000;2.311000;2.921000;2.381000;2.386000;2.411000;2.316000;2.441000;2.641000;2.616000;2.511000;2.316000;2.631000;2.651000;2.421000;2.151000;2.641000;2.431000;2.461000;2.626000;2.656000;3.036000;2.416000;4.491000;3.311000;2.616000;2.366000;2.611000;2.626000;2.651000;3.461000;2.286000;2.386000;2.421000;1.396000;1.871000;2.431000;3.296000;2.181000;2.371000;2.151000;2.311000;2.941000;3.091000;2.926000;3.616000;4.906000;7.301000;2.626000;2.286000;3.301000;2.921000;3.021000;2.331000;2.646000;2.436000;2.106000;2.261000;2.376000;2.146000;2.316000;3.116000;2.621000;2.906000;2.406000;2.296000;2.321000;2.141000;2.646000;4.491000;2.451000;2.256000;2.466000;2.111000;3.476000;3.646000;2.891000;2.391000;2.666000;2.136000;2.416000;2.426000;2.616000;2.621000;2.321000;2.306000;1.841000;3.316000;2.381000;2.181000;2.446000;2.111000;2.106000;2.106000;2.176000;2.591000;3.631000;2.236000;0.706000;2.621000;1.431000;2.421000;2.371000;2.631000;2.111000;2.171000;2.271000;2.446000;2.331000;2.421000;2.306000;2.286000;2.616000;3.681000;3.001000;2.271000;2.626000;2.426000;3.121000;2.301000;4.531000;2.431000;2.421000;3.011000;2.096000;2.401000;2.286000;2.151000;2.296000;2.436000;2.326000;2.301000;4.606000;2.431000;2.221000;2.641000;2.376000;2.296000;2.116000;3.121000;2.101000;2.256000;2.886000;2.336000;2.321000;2.726000;3.301000;2.286000;2.206000;2.341000;2.326000;3.326000;2.661000;2.646000;2.411000;0.731000;3.046000;2.426000;2.671000;2.141000;2.321000;2.636000;2.326000;3.126000;3.306000;2.446000;3.316000;2.281000;4.616000;2.611000;2.736000;2.371000;2.171000;2.641000;2.411000;2.976000;3.316000;2.901000;2.596000;2.296000;2.106000;2.241000;1.886000;2.846000;2.661000;1.416000;2.146000;2.276000;2.336000;2.616000;2.671000;1.411000;2.611000;2.556000;2.246000;2.421000;2.301000;2.601000;2.426000;2.281000;2.721000;2.751000;2.226000;3.461000;3.696000;2.651000;2.136000;2.931000;2.671000;2.426000;2.446000;3.071000;2.426000;2.421000;2.901000;2.901000;2.881000;2.286000;2.516000;2.626000;2.616000;2.636000;3.076000;2.111000;2.431000;2.846000;2.436000;2.296000;2.626000;0.866000;3.316000;3.636000;2.941000;2.626000;2.876000;6.316000;2.386000;2.726000;2.646000;2.401000;2.401000;0.506000;3.056000;2.861000;2.416000;2.131000;
2.421000;7.851000;2.641000;2.346000;2.321000;2.351000;2.941000;2.426000;2.391000;2.441000;2.421000;2.616000;2.646000;2.896000;2.641000;2.431000;2.636000;3.071000;2.561000;2.321000;2.661000;2.626000;2.601000;2.881000;3.061000;3.336000;2.436000;4.526000;3.621000;2.646000;2.426000;2.926000;2.671000;2.921000;3.471000;2.906000;2.396000;2.431000;2.301000;2.106000;2.616000;3.331000;2.281000;2.651000;2.161000;2.626000;3.006000;3.286000;3.321000;3.961000;5.441000;12.416000;2.921000;2.566000;3.471000;3.101000;3.301000;2.631000;2.721000;2.891000;2.291000;2.396000;2.441000;2.296000;2.411000;3.321000;2.921000;3.126000;2.616000;2.306000;2.411000;2.266000;2.651000;4.551000;2.911000;2.321000;2.516000;2.386000;3.946000;3.971000;2.901000;2.936000;4.631000;2.306000;2.651000;2.641000;2.631000;2.651000;2.561000;2.316000;2.111000;3.441000;2.421000;2.621000;2.651000;2.176000;2.166000;2.126000;2.321000;2.626000;3.646000;2.386000;1.191000;2.626000;2.111000;2.436000;2.431000;2.656000;2.121000;2.231000;2.311000;3.281000;2.481000;2.436000;2.631000;2.621000;2.621000;3.971000;3.306000;2.281000;2.646000;2.711000;3.296000;2.441000;4.896000;2.631000;2.636000;3.321000;2.131000;2.431000;2.311000;2.406000;2.321000;2.616000;2.331000;2.311000;5.561000;2.646000;2.291000;2.841000;2.431000;2.316000;2.131000;3.646000;2.116000;2.381000;2.931000;2.421000;2.421000;2.911000;3.646000;2.326000;2.431000;2.416000;2.856000;3.351000;2.676000;2.911000;2.646000;1.386000;3.471000;2.431000;2.901000;2.306000;2.331000;2.641000;2.881000;3.321000;3.981000;2.641000;3.446000;2.306000;4.846000;2.631000;2.861000;2.661000;2.311000;3.126000;2.646000;4.636000;3.621000;2.921000;2.616000;2.321000;2.121000;2.481000;2.161000;2.921000;2.741000;1.426000;2.271000;2.436000;2.426000;2.621000;2.916000;2.116000;2.636000;2.636000;2.281000;2.886000;2.391000;2.636000;2.841000;2.491000;3.631000;2.906000;2.386000;3.971000;3.861000;2.846000;2.181000;3.141000;2.756000;2.481000;2.571000;3.461000;2.631000;2.891000;3.306000;2.946000;3.281000;2.301000;2.671000;2.666000;2.656000;2.656000;3.456000;2.431000;2.436000;2.941000;2.621000;2.321000;2.666000;0.951000;3.331000;3.946000;3.126000;2.636000;3.111000;9.071000;2.416000;3.306000;2.846000;3.306000;2.436000;1.406000;3.476000;2.896000;2.651000;2.276000;
2.636000;9.811000;2.896000;2.391000;2.406000;2.416000;3.036000;3.461000;2.416000;2.596000;2.461000;2.626000;2.726000;2.906000;2.656000;2.916000;2.646000;3.646000;2.626000;2.336000;2.906000;3.091000;2.606000;3.131000;3.091000;3.631000;2.626000;6.686000;3.941000;2.776000;2.641000;2.951000;2.951000;3.311000;3.946000;3.121000;2.411000;2.621000;2.431000;2.116000;2.926000;3.631000;2.291000;2.656000;2.171000;3.016000;3.106000;3.946000;3.966000;4.601000;5.746000;16.001000;2.981000;2.636000;3.676000;3.301000;3.316000;2.876000;2.741000;2.921000;2.316000;2.611000;2.636000;2.416000;2.636000;4.541000;3.111000;3.131000;2.626000;2.311000;2.421000;2.426000;2.671000;4.631000;3.276000;2.426000;2.636000;2.391000;4.486000;4.491000;3.106000;3.046000;4.891000;2.321000;2.916000;2.661000;2.716000;2.656000;2.901000;2.331000;2.121000;3.611000;2.431000;2.641000;3.056000;2.276000;2.256000;2.261000;2.636000;2.636000;3.936000;2.406000;1.436000;2.766000;2.276000;2.491000;2.631000;2.921000;2.256000;2.286000;2.316000;3.936000;2.631000;2.626000;2.661000;2.636000;2.646000;4.271000;3.586000;2.296000;2.656000;2.886000;4.486000;2.491000;4.906000;2.916000;2.851000;3.621000;2.181000;2.616000;2.326000;2.431000;2.426000;2.746000;2.336000;2.321000;6.711000;2.756000;2.296000;2.881000;2.621000;2.626000;2.326000;4.871000;2.121000;2.391000;3.121000;2.431000;2.611000;4.506000;3.936000;2.366000;2.771000;2.426000;3.051000;3.931000;3.046000;3.026000;2.666000;1.411000;3.951000;2.721000;2.911000;2.391000;2.411000;2.716000;2.916000;3.941000;4.301000;2.706000;3.686000;2.336000;4.886000;2.646000;2.931000;2.666000;2.401000;3.306000;2.996000;4.651000;4.476000;3.276000;2.651000;2.336000;2.156000;2.926000;2.391000;3.061000;3.291000;2.276000;2.386000;2.631000;2.636000;2.631000;2.976000;2.151000;2.746000;3.266000;2.421000;3.086000;2.436000;2.906000;2.921000;2.516000;3.651000;2.931000;2.571000;4.466000;3.941000;2.906000;2.236000;3.306000;2.881000;2.621000;2.616000;3.476000;2.646000;2.916000;3.481000;2.981000;3.656000;2.386000;2.726000;2.751000;2.661000;2.661000;5.186000;2.451000;2.611000;3.116000;3.116000;2.411000;2.711000;1.421000;4.906000;4.491000;3.936000;2.646000;3.131000;13.171000;2.631000;3.936000;3.291000;3.311000;2.441000;2.261000;3.636000;3.026000;2.921000;2.316000;
2.841000;11.296000;2.901000;2.426000;2.451000;2.426000;3.056000;3.631000;2.441000;2.616000;2.611000;2.651000;2.761000;2.971000;2.876000;3.291000;2.651000;5.216000;2.656000;2.871000;2.961000;3.281000;2.646000;3.451000;3.096000;4.631000;2.636000;10.431000;4.611000;3.041000;2.646000;3.036000;3.101000;3.476000;3.951000;3.131000;2.621000;2.901000;2.621000;2.126000;2.941000;4.451000;2.306000;3.111000;2.436000;3.316000;3.111000;4.546000;4.551000;5.476000;5.866000;17.936000;3.101000;2.641000;3.961000;3.456000;3.646000;2.896000;2.916000;3.061000;2.346000;2.711000;4.641000;2.426000;2.641000;5.401000;3.126000;3.301000;2.646000;2.421000;2.491000;2.501000;2.716000;4.876000;3.301000;2.641000;2.651000;2.641000;4.651000;4.591000;3.116000;3.276000;5.581000;2.426000;3.106000;3.096000;3.286000;2.941000;3.091000;2.616000;2.221000;5.321000;2.631000;2.651000;3.311000;2.411000;2.421000;2.296000;2.666000;2.651000;4.491000;2.421000;2.226000;3.116000;2.286000;2.616000;2.641000;4.501000;2.421000;2.401000;2.331000;3.951000;2.641000;3.106000;2.856000;2.641000;2.906000;4.456000;3.626000;2.306000;2.931000;2.936000;4.491000;2.631000;5.016000;3.101000;2.916000;3.696000;2.296000;2.666000;2.331000;2.741000;2.456000;2.761000;2.636000;2.396000;7.546000;2.881000;2.311000;2.896000;2.661000;2.656000;2.401000;5.156000;2.146000;2.416000;3.131000;2.901000;2.616000;4.536000;4.491000;2.426000;2.881000;2.431000;3.956000;3.946000;3.446000;3.306000;2.851000;1.426000;3.986000;2.876000;2.916000;2.406000;2.426000;2.921000;2.931000;4.021000;5.251000;2.941000;4.826000;3.116000;5.261000;2.716000;3.276000;2.886000;2.496000;3.311000;3.121000;5.116000;4.606000;3.626000;3.086000;2.411000;2.426000;3.101000;2.886000;3.096000;4.621000;2.431000;2.601000;2.656000;2.856000;2.651000;3.076000;2.166000;2.916000;3.301000;2.486000;3.461000;2.621000;3.021000;2.961000;2.616000;3.656000;3.061000;2.646000;4.636000;4.306000;2.916000;2.286000;3.471000;2.916000;2.626000;2.926000;3.651000;2.941000;3.306000;3.676000;3.006000;4.551000;2.431000;2.746000;3.041000;2.946000;2.926000;5.271000;2.611000;2.981000;3.121000;3.316000;2.426000;2.941000;2.266000;5.161000;4.596000;4.496000;2.776000;3.316000;13.201000;2.646000;3.951000;3.296000;3.316000;3.106000;2.301000;3.966000;3.641000;3.106000;2.421000;
3.016000;14.646000;2.946000;2.436000;2.471000;2.626000;3.101000;3.641000;2.611000;2.881000;2.626000;2.666000;3.106000;3.041000;2.916000;3.656000;2.661000;5.616000;2.756000;3.116000;3.106000;3.311000;2.921000;3.626000;3.611000;4.896000;2.651000;10.846000;4.651000;3.306000;2.741000;3.326000;3.291000;3.641000;4.031000;3.606000;2.896000;2.956000;2.936000;2.156000;3.301000;4.486000;2.326000;3.486000;2.441000;3.336000;3.126000;5.281000;4.621000;5.716000;7.756000;18.606000;3.126000;2.666000;3.996000;4.611000;3.966000;2.916000;2.966000;3.326000;2.401000;2.906000;4.861000;2.431000;2.871000;5.741000;3.306000;3.306000;2.661000;2.636000;2.616000;3.616000;3.031000;5.266000;3.321000;2.911000;2.661000;2.896000;4.886000;4.641000;3.306000;3.286000;7.536000;2.441000;3.466000;3.261000;3.326000;3.296000;3.311000;2.626000;2.301000;5.431000;2.911000;2.656000;3.331000;2.416000;2.566000;2.326000;2.731000;3.106000;4.496000;2.631000;2.281000;3.456000;2.296000;2.626000;2.651000;4.651000;2.626000;2.411000;2.421000;4.291000;2.646000;3.121000;2.961000;2.656000;2.931000;4.621000;5.011000;2.326000;3.636000;3.116000;4.541000;2.901000;5.226000;3.331000;2.971000;4.636000;2.301000;2.916000;2.406000;2.756000;2.621000;2.906000;2.661000;2.451000;7.566000;2.906000;2.386000;3.101000;2.901000;2.901000;2.641000;5.401000;2.161000;2.431000;3.286000;3.311000;2.651000;4.546000;4.611000;2.476000;2.901000;2.616000;3.976000;3.951000;3.451000;3.311000;4.491000;1.706000;4.616000;2.916000;3.116000;2.411000;2.651000;2.946000;3.041000;4.521000;5.361000;3.041000;5.551000;4.636000;5.431000;2.931000;3.286000;2.911000;2.661000;3.326000;3.646000;5.611000;4.631000;3.961000;3.306000;2.621000;2.436000;3.286000;3.041000;3.936000;5.161000;2.606000;3.026000;2.751000;2.871000;2.736000;3.676000;2.181000;3.046000;3.341000;2.646000;3.641000;2.666000;3.301000;3.041000;2.621000;4.251000;3.201000;2.666000;4.661000;4.486000;2.931000;2.296000;3.616000;2.936000;2.646000;3.111000;4.491000;3.121000;3.651000;3.966000;3.291000;5.176000;2.461000;3.116000;3.271000;3.041000;3.126000;5.381000;2.746000;2.986000;3.561000;3.946000;2.431000;3.296000;2.296000;5.256000;4.606000;4.506000;3.106000;3.651000;14.256000;2.846000;4.886000;3.471000;3.486000;3.601000;2.311000;4.826000;4.466000;3.291000;2.431000;
3.331000;15.956000;3.001000;2.626000;2.551000;2.651000;3.651000;3.966000;2.636000;2.911000;2.656000;2.771000;3.121000;3.066000;2.936000;3.961000;2.666000;7.266000;3.031000;3.126000;3.116000;3.451000;3.291000;3.661000;3.971000;4.906000;2.661000;10.856000;4.656000;3.466000;2.876000;3.646000;3.466000;3.981000;4.486000;3.616000;2.901000;2.991000;3.301000;2.281000;3.456000;4.636000;2.396000;3.961000;2.641000;3.466000;3.311000;5.576000;4.891000;7.801000;7.921000;18.786000;3.316000;2.711000;4.461000;4.636000;5.581000;2.986000;3.096000;3.486000;2.436000;2.931000;4.886000;2.451000;2.906000;9.111000;3.451000;3.616000;2.746000;2.876000;2.666000;3.631000;3.316000;6.161000;3.946000;3.311000;4.901000;3.066000;4.891000;5.251000;3.636000;3.636000;7.916000;2.641000;3.956000;4.481000;3.466000;3.636000;3.646000;2.636000;2.426000;5.556000;2.921000;2.886000;3.951000;2.641000;2.841000;2.331000;2.941000;3.291000;4.771000;2.646000;2.436000;3.861000;2.421000;2.746000;3.036000;4.836000;2.636000;2.631000;2.456000;4.616000;3.036000;3.456000;3.061000;2.751000;3.036000;4.916000;6.331000;2.331000;4.636000;3.331000;4.611000;2.911000;5.436000;3.611000;3.071000;4.641000;2.411000;3.076000;3.296000;3.051000;2.636000;2.931000;2.666000;2.616000;12.996000;3.026000;2.406000;3.121000;3.096000;2.921000;2.646000;6.166000;2.421000;2.446000;3.651000;3.446000;2.771000;4.616000;4.661000;2.506000;2.906000;2.621000;4.626000;4.046000;6.676000;3.321000;4.501000;2.301000;4.911000;3.116000;3.286000;2.426000;2.921000;3.106000;3.311000;4.531000;5.851000;3.296000;6.671000;4.906000;5.606000;3.021000;3.311000;2.971000;2.666000;3.331000;3.651000;6.256000;5.251000;3.966000;3.951000;2.626000;2.441000;3.956000;3.636000;3.941000;5.556000;2.751000;3.041000;3.061000;2.936000;2.746000;3.861000;2.296000;3.636000;3.651000;3.326000;3.976000;3.021000;3.646000;3.046000;2.641000;4.306000;3.281000;2.746000;4.906000;4.541000;3.046000;2.311000;4.481000;3.016000;2.676000;3.311000;4.531000;3.286000;4.496000;4.636000;3.621000;5.251000;2.891000;3.656000;3.276000;3.076000;3.131000;5.441000;2.851000;3.031000;3.651000;5.176000;2.971000;3.306000;2.411000;5.726000;4.631000;4.651000;3.311000;3.951000;17.756000;3.316000;5.616000;3.656000;3.641000;3.961000;2.426000;5.226000;5.626000;3.341000;2.481000;
