255.100918;349.804946;253.260518;261.346196;739.324658;299.772069;9.938059;74.561582;216.934149;397.069005;501.803127;198.852446;655.178006;103.712901;169.303017;72.646561;434.622399;433.243707;251.227789;726.717858;294.021968;706.241301;519.496099;19.822536;260.684131;747.949598;295.202568;419.823556;
484.769598;103.110402;3.396714;728.090238;412.342943;285.673327;607.190418;432.008510;0.158124;701.009672;37.230431;83.618362;68.200748;459.671999;420.468863;538.005475;197.350672;16.633909;74.171672;68.601173;443.317296;576.546057;640.614882;297.839650;334.221791;261.129604;678.447397;520.078273;
1.176676;1.048633;7.486509;8.846593;4.625316;3.241607;3.763426;2.464095;2.367290;4.314587;4.305841;3.578934;4.563205;5.413456;3.517080;9.875192;8.367854;4.035847;5.992772;5.714637;1.962102;6.552505;4.908688;5.484551;6.404228;7.336728;0.322281;9.388850;
