604.398120;557.535555;550.562254;634.667974;236.121386;87.780289;11.258685;715.569825;239.501437;39.168578;350.216498;524.367589;398.771866;582.416197;55.326286;43.240796;23.519976;746.242729;275.586100;285.077478;96.580628;86.815744;42.100514;649.871044;597.684977;550.870773;354.618934;392.210189;
279.865419;203.567868;254.929962;82.706329;39.744154;183.769885;158.397228;234.222844;628.170836;103.433620;194.001732;290.843105;99.652579;96.906986;734.897398;44.719522;264.597587;374.996887;325.266469;633.787037;721.790382;423.107241;699.946862;532.584641;709.327358;129.361730;50.390348;321.200730;
7.199393;0.032050;1.269652;8.434511;4.697702;9.628855;5.669272;5.121534;1.591957;7.186900;6.005928;4.249708;0.338330;4.964660;4.094338;4.019203;3.072273;4.178903;9.994437;7.234789;5.300784;8.329889;6.543314;6.075315;6.663788;9.165121;3.489035;2.897670;
