1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250;
1.276000;1.226000;1.011000;1.381000;0.376000;1.256000;0.416000;0.711000;1.451000;1.386000;1.226000;0.356000;1.401000;0.311000;1.396000;0.486000;0.201000;1.371000;0.376000;1.491000;0.371000;0.481000;1.221000;0.376000;0.461000;0.451000;0.386000;0.486000;1.446000;0.311000;0.041000;0.546000;0.671000;0.406000;0.711000;0.366000;1.461000;1.391000;0.351000;0.391000;0.726000;0.391000;1.401000;0.481000;1.796000;1.536000;0.306000;0.491000;0.366000;1.266000;0.316000;0.376000;1.281000;0.486000;1.311000;0.486000;0.851000;0.491000;0.341000;0.386000;0.426000;0.356000;1.461000;0.376000;1.851000;0.666000;0.471000;1.271000;0.391000;0.426000;0.421000;1.401000;0.121000;1.351000;1.266000;0.386000;0.376000;0.706000;0.546000;0.421000;0.386000;0.291000;1.286000;1.396000;1.801000;0.386000;1.486000;2.401000;1.311000;0.351000;0.311000;0.461000;1.421000;1.871000;1.391000;0.451000;1.311000;0.361000;1.221000;0.381000;0.386000;1.466000;0.736000;0.136000;0.326000;0.381000;1.871000;0.676000;0.261000;1.386000;0.691000;0.346000;2.841000;1.511000;0.536000;0.416000;0.466000;0.081000;0.746000;1.366000;0.476000;0.266000;0.481000;1.466000;0.056000;0.671000;0.756000;0.476000;1.436000;0.751000;0.376000;0.041000;1.231000;0.141000;0.086000;0.431000;0.541000;0.386000;0.411000;0.716000;0.316000;4.051000;0.401000;0.386000;0.476000;1.311000;1.371000;0.391000;1.446000;0.306000;0.736000;0.346000;0.386000;0.656000;0.051000;0.381000;0.391000;0.376000;0.361000;0.121000;0.346000;0.456000;1.251000;1.216000;0.471000;0.461000;0.301000;0.396000;1.221000;0.116000;0.361000;1.286000;0.361000;1.286000;0.486000;0.721000;0.376000;0.296000;0.386000;0.061000;0.381000;0.491000;1.486000;0.321000;0.286000;0.381000;1.266000;0.311000;0.376000;0.356000;1.356000;0.476000;0.471000;1.286000;0.401000;0.461000;1.226000;0.126000;0.541000;0.481000;1.446000;0.751000;1.826000;0.371000;0.711000;0.091000;2.426000;1.251000;0.586000;0.491000;1.296000;2.201000;1.386000;0.386000;0.436000;0.391000;1.271000;0.476000;1.461000;1.531000;0.496000;1.826000;0.931000;0.716000;0.876000;1.266000;1.621000;0.126000;1.466000;1.491000;0.391000;1.401000;0.716000;0.086000;0.386000;1.866000;0.491000;0.736000;0.856000;0.316000;0.406000;0.711000;0.676000;0.676000;1.536000;0.751000;0.491000;1.311000;0.316000;1.391000;
1.406000;1.516000;1.226000;2.311000;1.236000;1.396000;1.531000;1.381000;1.491000;1.401000;1.816000;1.311000;1.431000;0.371000;1.451000;1.286000;1.386000;1.391000;1.311000;1.836000;0.396000;1.381000;1.271000;0.466000;0.481000;0.466000;0.426000;1.361000;1.516000;0.396000;0.406000;3.261000;1.521000;0.446000;1.286000;1.311000;1.586000;2.191000;1.211000;0.481000;1.396000;0.476000;1.446000;0.701000;1.821000;1.906000;0.591000;0.551000;0.496000;1.826000;0.661000;1.276000;1.441000;0.731000;1.701000;0.751000;1.471000;0.961000;0.371000;0.391000;1.021000;0.396000;1.516000;0.466000;2.181000;1.381000;1.456000;1.376000;0.741000;1.796000;1.016000;1.816000;1.261000;1.376000;1.381000;0.471000;0.491000;0.741000;1.796000;0.471000;0.476000;0.706000;3.761000;1.491000;1.876000;0.401000;1.871000;3.106000;1.481000;0.366000;1.431000;1.386000;1.446000;2.241000;1.901000;1.381000;3.596000;1.426000;1.226000;0.466000;0.746000;1.521000;1.531000;0.351000;0.671000;0.481000;2.556000;1.266000;0.486000;1.491000;1.366000;0.671000;4.771000;1.921000;1.296000;0.466000;1.276000;0.456000;1.261000;1.831000;1.291000;0.461000;1.216000;1.476000;1.206000;1.396000;1.481000;0.671000;1.486000;1.481000;0.481000;3.131000;1.481000;0.406000;0.356000;1.356000;1.021000;1.216000;0.426000;1.351000;0.706000;4.106000;0.726000;0.466000;0.711000;1.361000;1.441000;0.546000;1.461000;1.226000;1.531000;1.351000;0.391000;1.366000;1.516000;1.381000;1.391000;0.386000;0.396000;1.396000;0.366000;0.496000;1.521000;1.281000;1.531000;1.316000;1.281000;0.491000;1.306000;2.176000;0.396000;1.391000;0.701000;1.821000;1.261000;1.386000;0.671000;0.316000;0.471000;0.481000;0.396000;1.286000;2.316000;0.746000;1.351000;0.391000;1.291000;1.031000;0.396000;1.266000;1.871000;1.376000;1.286000;1.481000;1.261000;1.376000;1.301000;1.356000;0.966000;1.256000;1.516000;1.311000;1.831000;1.396000;0.896000;0.486000;3.276000;1.536000;0.976000;0.676000;1.841000;3.306000;1.391000;1.271000;0.551000;0.671000;1.381000;0.486000;2.276000;1.906000;1.251000;2.241000;1.936000;1.901000;1.286000;1.836000;1.816000;0.471000;1.531000;1.826000;1.471000;1.821000;1.446000;0.676000;0.436000;2.996000;1.026000;1.436000;1.356000;1.311000;1.881000;1.456000;1.296000;0.736000;1.541000;1.311000;1.361000;1.396000;1.411000;1.441000;
1.846000;1.526000;1.456000;3.031000;1.261000;1.426000;1.946000;1.816000;3.046000;1.476000;3.061000;1.371000;1.491000;0.386000;1.456000;1.396000;1.486000;3.291000;1.391000;1.856000;0.411000;1.386000;1.441000;1.391000;1.026000;1.216000;0.666000;1.386000;1.841000;0.431000;1.351000;3.816000;1.851000;1.381000;1.391000;1.436000;2.181000;2.201000;1.306000;0.791000;1.451000;1.021000;1.531000;0.711000;1.826000;2.206000;1.291000;0.666000;1.386000;2.286000;0.716000;1.456000;1.846000;1.436000;2.306000;1.291000;1.521000;1.231000;1.281000;1.376000;1.391000;0.486000;1.866000;0.481000;2.286000;1.396000;1.846000;2.231000;1.216000;1.866000;1.376000;1.911000;3.501000;1.381000;1.441000;1.411000;1.261000;1.401000;2.256000;1.451000;0.496000;1.296000;3.766000;1.801000;2.151000;1.381000;2.156000;3.801000;1.891000;0.371000;1.876000;1.866000;2.746000;3.821000;2.291000;1.436000;3.921000;1.841000;1.371000;1.486000;1.311000;1.591000;1.536000;1.286000;1.016000;1.491000;3.136000;1.491000;1.241000;1.496000;1.381000;1.256000;4.841000;1.971000;1.381000;1.246000;1.281000;1.296000;1.386000;1.836000;1.296000;1.361000;1.291000;2.396000;1.301000;1.451000;3.486000;1.286000;1.511000;1.956000;1.366000;3.816000;1.886000;0.431000;0.401000;1.471000;1.441000;1.371000;1.396000;1.846000;1.441000;4.731000;1.816000;1.261000;1.471000;1.396000;1.526000;1.381000;1.831000;1.266000;1.876000;1.391000;0.716000;1.836000;1.841000;2.441000;1.516000;1.386000;0.466000;1.826000;0.391000;0.971000;1.841000;1.531000;2.196000;1.446000;1.286000;0.576000;1.311000;2.281000;0.451000;2.231000;1.036000;2.391000;1.306000;1.436000;1.226000;0.466000;0.711000;0.671000;0.456000;1.851000;3.941000;1.366000;1.531000;0.486000;1.396000;1.376000;1.386000;1.391000;2.231000;1.396000;1.881000;3.096000;1.476000;1.421000;1.796000;1.386000;1.221000;1.401000;2.176000;1.391000;1.846000;1.481000;1.241000;0.711000;4.866000;1.846000;1.501000;1.376000;2.246000;3.646000;1.426000;1.296000;1.446000;0.721000;1.491000;1.236000;3.596000;2.176000;4.026000;2.291000;2.201000;1.916000;1.861000;1.861000;4.931000;1.951000;1.846000;1.851000;2.401000;1.941000;1.516000;1.381000;1.311000;4.261000;1.036000;1.826000;1.401000;1.541000;1.901000;2.271000;1.836000;1.221000;3.796000;1.391000;1.441000;1.536000;1.446000;1.456000;
1.911000;2.191000;1.521000;4.831000;1.351000;1.861000;2.266000;1.866000;3.606000;1.511000;3.536000;1.481000;1.761000;0.651000;1.521000;1.401000;1.531000;3.501000;1.541000;1.881000;0.666000;1.846000;1.446000;1.431000;1.381000;1.411000;1.201000;1.396000;1.851000;2.286000;1.551000;4.126000;2.276000;1.511000;1.421000;1.466000;2.201000;3.116000;1.436000;1.481000;1.806000;1.431000;1.811000;1.401000;1.896000;3.031000;1.501000;1.391000;1.411000;3.141000;1.281000;2.316000;1.876000;1.846000;3.811000;1.516000;1.531000;1.381000;1.386000;1.401000;1.816000;1.391000;1.936000;1.436000;2.821000;1.486000;1.866000;2.256000;1.301000;1.871000;1.806000;1.936000;3.606000;1.401000;1.456000;1.461000;1.276000;1.496000;2.291000;1.826000;1.256000;1.501000;4.716000;1.926000;2.291000;1.386000;3.496000;4.056000;3.646000;1.311000;1.951000;1.906000;2.996000;4.361000;3.806000;1.466000;4.026000;1.896000;1.801000;1.536000;1.376000;1.846000;1.871000;1.516000;1.301000;1.501000;4.016000;1.511000;1.271000;1.816000;1.451000;1.391000;5.486000;2.281000;1.821000;1.491000;1.346000;1.306000;2.981000;2.261000;1.501000;1.401000;1.441000;3.026000;1.526000;1.506000;4.026000;1.436000;1.791000;3.681000;1.391000;4.081000;1.891000;1.271000;0.436000;1.521000;1.811000;1.396000;1.421000;1.856000;1.496000;4.971000;1.851000;1.266000;1.836000;1.401000;1.531000;1.406000;1.896000;1.856000;2.196000;1.406000;1.231000;1.841000;1.891000;3.646000;1.856000;1.801000;0.696000;1.951000;0.711000;1.006000;1.876000;1.536000;2.311000;3.301000;1.466000;1.226000;1.831000;2.436000;0.676000;3.176000;1.391000;2.446000;1.311000;1.816000;1.826000;1.526000;1.501000;0.716000;0.481000;1.886000;4.216000;1.521000;2.286000;0.976000;1.451000;1.391000;1.401000;1.516000;3.276000;1.431000;1.896000;3.296000;1.896000;1.496000;1.886000;1.851000;1.281000;1.861000;2.191000;1.481000;1.876000;1.826000;1.401000;1.381000;5.231000;2.821000;1.826000;1.391000;2.251000;4.366000;1.846000;1.391000;1.471000;1.236000;1.846000;1.861000;4.836000;3.831000;4.136000;3.281000;2.826000;2.286000;2.051000;3.116000;5.166000;3.006000;2.171000;1.866000;3.066000;2.201000;1.886000;1.401000;1.881000;4.721000;1.266000;1.836000;3.826000;1.876000;1.936000;2.436000;1.876000;1.396000;4.021000;1.491000;1.456000;1.821000;1.841000;1.511000;
2.196000;2.741000;1.821000;5.366000;1.366000;1.876000;2.436000;1.896000;3.626000;1.531000;3.606000;1.876000;1.831000;1.446000;1.811000;1.456000;1.866000;3.596000;1.866000;2.191000;1.306000;1.871000;1.506000;1.461000;1.446000;1.426000;1.371000;1.496000;2.196000;2.331000;1.841000;4.936000;2.811000;1.531000;1.526000;1.516000;2.431000;3.216000;1.481000;2.201000;2.396000;1.861000;1.851000;1.521000;2.991000;4.951000;1.876000;1.401000;1.866000;3.581000;1.441000;2.771000;2.171000;1.856000;3.951000;1.531000;1.821000;1.401000;1.396000;1.441000;1.866000;1.441000;2.241000;1.866000;3.786000;1.876000;1.931000;3.146000;1.376000;2.176000;1.921000;2.246000;3.641000;1.446000;1.826000;1.841000;1.391000;1.516000;3.646000;1.836000;1.276000;1.506000;4.836000;2.191000;3.101000;1.486000;3.786000;4.106000;3.771000;1.381000;2.171000;2.301000;3.031000;4.971000;3.826000;1.796000;4.356000;2.996000;1.826000;2.306000;1.831000;1.851000;3.081000;1.871000;1.806000;2.251000;4.021000;1.821000;1.856000;1.846000;1.861000;1.491000;5.661000;2.821000;1.826000;1.506000;1.496000;1.876000;3.101000;3.641000;1.526000;1.426000;1.496000;3.096000;1.821000;1.526000;4.086000;1.506000;2.171000;3.876000;1.446000;4.186000;2.286000;1.291000;1.376000;1.851000;1.861000;1.441000;1.856000;1.866000;1.821000;5.096000;2.246000;1.371000;3.316000;1.526000;1.866000;2.236000;3.806000;2.186000;2.306000;1.431000;1.266000;1.851000;2.291000;3.801000;2.266000;1.881000;0.711000;3.136000;1.391000;1.356000;1.906000;1.841000;3.091000;3.476000;1.866000;1.236000;1.881000;2.841000;1.476000;3.411000;1.406000;3.511000;1.381000;1.846000;1.836000;2.241000;2.186000;1.291000;1.536000;1.896000;5.361000;1.856000;3.306000;1.276000;1.501000;1.436000;1.411000;1.876000;3.301000;1.456000;2.316000;3.521000;2.311000;1.891000;2.291000;2.271000;1.506000;1.866000;2.236000;1.536000;1.901000;2.266000;1.416000;1.421000;5.251000;2.986000;2.301000;1.406000;2.301000;4.391000;1.876000;1.521000;1.856000;1.361000;2.431000;3.181000;4.881000;3.956000;4.766000;3.506000;3.816000;3.791000;2.171000;3.146000;5.561000;3.101000;2.206000;1.881000;3.686000;2.826000;3.786000;1.411000;2.196000;5.111000;1.406000;2.166000;3.966000;2.236000;2.181000;3.016000;1.961000;1.521000;4.031000;1.531000;1.501000;1.836000;1.866000;1.536000;
2.271000;3.021000;2.831000;5.386000;1.861000;3.591000;3.101000;2.251000;4.046000;3.281000;3.646000;3.031000;2.286000;1.526000;3.011000;1.496000;2.261000;4.831000;2.266000;3.101000;1.846000;2.316000;1.841000;1.596000;1.536000;1.476000;1.396000;1.521000;2.816000;3.496000;4.026000;5.366000;3.766000;1.826000;1.856000;1.536000;2.831000;3.806000;1.936000;2.281000;3.031000;2.816000;2.166000;2.266000;2.996000;4.976000;2.826000;1.471000;1.876000;3.656000;1.461000;4.026000;2.241000;1.876000;4.096000;1.826000;1.861000;1.446000;1.406000;2.176000;2.421000;1.526000;2.271000;2.406000;3.806000;2.821000;2.821000;3.296000;1.446000;2.266000;1.941000;2.256000;3.651000;1.831000;1.836000;1.851000;1.831000;2.201000;3.761000;1.881000;1.876000;1.841000;4.871000;2.276000;4.746000;1.831000;3.801000;4.671000;3.811000;1.491000;2.826000;2.821000;3.211000;5.376000;3.926000;1.801000;4.751000;3.296000;1.866000;2.996000;1.911000;1.906000;3.471000;1.936000;1.851000;2.401000;4.181000;2.246000;1.866000;1.851000;1.911000;1.511000;6.051000;3.036000;1.846000;1.511000;1.506000;1.886000;3.121000;3.946000;2.236000;1.851000;1.516000;3.991000;3.031000;1.931000;4.146000;1.521000;2.286000;4.166000;2.816000;4.931000;3.596000;1.461000;1.391000;1.861000;1.871000;1.506000;2.286000;1.896000;1.866000;5.136000;2.271000;1.391000;3.821000;1.871000;3.771000;3.801000;4.681000;3.746000;2.406000;1.446000;1.396000;1.876000;2.431000;3.811000;3.046000;2.256000;0.736000;3.756000;1.416000;1.416000;3.586000;1.861000;4.166000;4.051000;2.426000;1.476000;2.226000;3.831000;1.526000;3.956000;1.481000;3.761000;1.406000;2.171000;2.191000;2.291000;3.006000;1.871000;1.896000;2.171000;6.921000;1.916000;3.441000;1.361000;1.846000;1.511000;1.451000;1.881000;3.501000;1.531000;3.036000;3.601000;3.126000;2.166000;3.266000;2.321000;1.526000;1.871000;4.201000;1.851000;2.291000;2.316000;1.901000;1.826000;5.386000;3.771000;2.396000;1.431000;3.221000;5.336000;1.901000;1.526000;2.291000;1.401000;3.166000;3.656000;5.701000;3.961000;4.971000;3.781000;3.951000;3.941000;2.271000;3.161000;6.056000;3.586000;2.306000;2.176000;4.011000;2.836000;4.026000;1.806000;2.246000;5.231000;1.496000;2.196000;4.621000;2.251000;2.416000;3.041000;2.846000;2.226000;4.751000;1.916000;1.711000;3.001000;1.881000;2.231000;
2.391000;3.276000;2.996000;5.531000;2.421000;4.176000;4.836000;2.826000;4.051000;3.501000;3.946000;3.951000;2.296000;1.871000;3.046000;1.851000;2.996000;4.846000;2.301000;3.526000;2.261000;3.096000;3.001000;1.831000;1.821000;1.836000;1.411000;1.531000;3.041000;4.656000;4.206000;5.386000;3.821000;1.916000;1.871000;3.086000;3.031000;3.816000;2.161000;2.326000;3.946000;3.246000;2.226000;2.991000;3.941000;5.551000;3.801000;1.501000;1.881000;3.751000;1.806000;4.941000;2.246000;1.881000;4.306000;1.831000;1.936000;1.451000;1.426000;2.186000;2.826000;1.876000;2.411000;3.156000;3.811000;3.051000;4.026000;3.786000;1.496000;2.991000;2.171000;2.386000;4.031000;1.856000;1.851000;2.306000;1.861000;3.031000;4.166000;2.166000;2.181000;1.916000;4.976000;2.296000;4.826000;1.836000;4.136000;5.546000;4.006000;2.196000;3.771000;3.026000;3.781000;5.691000;4.101000;1.811000;5.651000;3.496000;1.931000;4.031000;2.261000;1.936000;4.026000;2.181000;1.896000;3.006000;4.941000;2.276000;2.251000;1.861000;2.421000;1.526000;6.586000;3.041000;1.856000;1.851000;1.881000;1.896000;3.241000;3.956000;2.991000;1.901000;1.826000;4.106000;3.136000;2.191000;4.171000;1.886000;2.426000;4.196000;3.631000;4.946000;3.776000;1.836000;1.406000;1.866000;2.176000;1.531000;3.656000;1.901000;1.871000;5.386000;3.031000;1.396000;3.936000;2.186000;4.196000;3.816000;5.161000;3.791000;2.831000;1.801000;1.456000;1.901000;3.621000;3.936000;4.086000;3.776000;1.026000;4.196000;2.231000;1.491000;3.651000;2.191000;4.196000;4.061000;3.791000;1.516000;2.246000;4.036000;1.856000;4.001000;1.486000;3.961000;1.451000;2.806000;2.241000;2.826000;3.076000;2.806000;3.051000;2.256000;7.316000;3.686000;3.766000;1.406000;1.871000;1.821000;1.491000;2.176000;3.756000;2.181000;3.631000;3.871000;3.491000;2.266000;3.481000;2.396000;1.841000;2.236000;4.836000;1.861000;2.311000;3.071000;2.271000;1.846000;5.576000;3.806000;2.806000;2.421000;3.646000;5.541000;2.181000;1.851000;2.426000;1.486000;3.281000;3.836000;6.051000;4.216000;5.691000;3.926000;4.211000;4.101000;2.406000;3.816000;10.521000;4.056000;2.436000;3.166000;4.841000;3.546000;4.066000;1.871000;2.431000;6.961000;2.196000;2.281000;5.091000;2.326000;3.626000;3.266000;4.096000;2.231000;4.936000;2.446000;1.821000;3.051000;2.266000;2.271000;
3.256000;3.531000;3.031000;5.876000;2.801000;4.201000;4.971000;2.916000;4.181000;4.136000;4.196000;4.176000;2.671000;2.291000;3.776000;1.916000;3.036000;4.926000;2.311000;3.531000;3.296000;3.136000;3.476000;1.871000;2.166000;1.911000;1.436000;1.556000;4.031000;4.846000;4.851000;5.541000;4.001000;2.236000;1.881000;3.746000;3.511000;4.056000;2.186000;3.806000;4.121000;4.016000;2.416000;3.116000;4.176000;5.556000;4.171000;1.521000;2.306000;3.806000;1.861000;5.436000;2.256000;2.191000;4.716000;1.866000;2.296000;1.516000;1.816000;3.591000;3.026000;2.296000;2.826000;3.766000;3.826000;3.231000;4.176000;4.016000;1.806000;3.671000;2.191000;2.821000;4.121000;1.866000;1.941000;3.646000;1.886000;3.626000;4.201000;3.001000;2.186000;2.271000;5.081000;3.756000;5.251000;1.891000;4.381000;5.676000;4.021000;2.796000;3.796000;3.616000;3.941000;5.701000;4.156000;1.851000;6.026000;3.816000;2.301000;4.046000;3.061000;2.251000;4.041000;2.561000;1.931000;3.681000;5.366000;2.986000;2.391000;2.201000;3.016000;1.846000;6.946000;3.766000;2.236000;1.901000;2.196000;2.246000;3.766000;3.961000;3.021000;2.266000;1.841000;4.171000;3.716000;2.821000;5.686000;1.941000;3.066000;4.841000;4.056000;5.341000;3.781000;1.876000;1.496000;2.266000;2.266000;1.861000;3.806000;4.101000;1.881000;5.706000;3.746000;1.401000;3.971000;2.246000;4.381000;4.651000;5.461000;3.801000;3.571000;2.271000;1.531000;2.826000;3.646000;4.201000;4.171000;3.781000;1.376000;4.761000;2.306000;1.526000;3.766000;2.296000;4.836000;4.176000;4.156000;1.886000;2.256000;4.111000;1.866000;4.391000;1.501000;4.006000;1.836000;3.261000;2.246000;3.946000;3.741000;2.816000;3.141000;3.141000;7.621000;4.216000;3.796000;2.166000;1.881000;1.836000;1.511000;3.101000;3.791000;2.246000;3.636000;4.021000;3.796000;3.036000;3.771000;2.406000;1.856000;2.821000;4.976000;1.876000;2.941000;3.121000;2.321000;1.881000;5.841000;3.951000;3.046000;2.826000;4.111000;5.661000;3.511000;2.186000;2.831000;1.801000;3.381000;4.011000;6.906000;4.221000;7.136000;4.061000;4.366000;4.136000;2.826000;4.031000;11.761000;4.566000;2.996000;3.281000;4.971000;3.636000;4.671000;1.901000;3.006000;7.216000;2.201000;2.996000;5.661000;2.371000;3.821000;3.786000;4.151000;2.281000;5.556000;2.826000;1.846000;4.066000;2.411000;3.521000;
3.381000;3.821000;3.176000;6.046000;2.811000;4.361000;5.091000;3.316000;4.186000;4.366000;4.256000;4.181000;2.816000;2.416000;4.206000;3.276000;3.311000;4.966000;2.396000;3.951000;4.201000;3.616000;3.501000;1.906000;2.241000;2.561000;1.441000;1.871000;4.101000;5.096000;5.091000;7.146000;4.171000;2.266000;2.321000;4.026000;3.631000;4.181000;2.231000;4.146000;4.171000;4.086000;3.086000;3.241000;4.926000;6.836000;5.136000;1.841000;2.326000;4.681000;2.236000;5.671000;2.826000;2.391000;4.791000;1.891000;3.041000;1.861000;2.221000;4.091000;3.031000;2.326000;3.041000;3.836000;3.991000;3.781000;4.191000;4.026000;1.821000;3.781000;2.276000;3.256000;4.166000;1.881000;2.291000;3.766000;1.901000;3.781000;4.261000;3.301000;2.241000;3.036000;5.396000;3.951000;5.381000;2.791000;4.656000;5.696000;4.031000;3.036000;3.956000;3.771000;4.286000;5.796000;4.821000;1.861000;6.961000;4.141000;2.396000;4.191000;4.086000;2.266000;4.051000;3.016000;2.811000;3.786000;5.551000;3.026000;3.526000;3.251000;3.771000;1.851000;7.146000;4.211000;2.831000;2.176000;2.281000;3.006000;3.781000;4.031000;3.166000;2.396000;1.886000;4.176000;3.786000;2.826000;7.136000;2.321000;3.651000;4.966000;4.251000;5.386000;3.821000;2.421000;1.826000;2.426000;2.776000;1.871000;3.931000;4.171000;1.891000;7.146000;3.816000;1.406000;4.171000;2.816000;5.211000;4.976000;5.696000;3.821000;3.761000;2.806000;1.796000;3.111000;3.756000;4.366000;4.361000;3.826000;1.396000;4.781000;3.036000;1.581000;4.016000;2.321000;4.946000;4.196000;4.316000;2.196000;2.271000;4.191000;1.871000;4.836000;1.851000;4.131000;1.856000;3.766000;2.296000;3.951000;4.191000;3.491000;3.941000;3.596000;7.671000;4.416000;4.166000;2.236000;2.266000;2.311000;3.171000;3.506000;3.881000;3.071000;3.941000;4.846000;3.801000;3.196000;4.381000;3.621000;2.241000;2.831000;5.136000;2.436000;3.106000;3.651000;2.346000;2.251000;6.051000;4.156000;3.506000;3.111000;4.316000;6.541000;3.661000;2.191000;3.256000;2.226000;3.481000;4.056000;6.981000;4.836000;7.401000;4.366000;4.831000;4.256000;3.521000;4.361000;14.801000;4.681000;3.256000;4.316000;4.976000;3.786000;4.971000;2.251000;3.081000;7.266000;2.236000;3.041000;7.281000;3.421000;4.386000;3.966000;4.176000;3.776000;6.031000;4.021000;1.866000;4.181000;3.031000;3.751000;
4.111000;3.956000;3.256000;6.486000;2.816000;4.946000;5.451000;3.656000;4.201000;4.841000;4.361000;4.381000;3.041000;2.821000;4.851000;3.641000;3.621000;5.361000;2.421000;4.041000;4.361000;3.651000;3.596000;2.246000;3.026000;3.126000;1.821000;2.181000;4.211000;5.836000;5.536000;7.476000;4.831000;2.271000;2.411000;4.051000;3.931000;4.376000;2.906000;4.186000;4.616000;4.091000;3.141000;3.811000;4.936000;7.286000;5.156000;1.871000;2.811000;4.726000;2.281000;5.986000;2.836000;2.811000;4.826000;3.036000;3.766000;1.926000;2.241000;4.131000;3.766000;3.516000;3.776000;4.156000;4.156000;3.816000;4.211000;4.131000;1.846000;4.016000;2.836000;3.761000;4.171000;1.906000;3.171000;3.926000;2.191000;3.811000;4.736000;3.776000;2.256000;3.156000;5.556000;3.996000;5.711000;3.026000;4.741000;5.701000;4.366000;3.146000;4.196000;3.936000;4.366000;6.601000;4.831000;2.196000;7.416000;4.926000;2.411000;4.936000;4.181000;3.941000;4.191000;3.656000;3.176000;3.946000;5.796000;3.071000;3.671000;3.281000;4.076000;1.876000;7.681000;4.216000;3.011000;2.406000;2.816000;3.041000;3.811000;4.111000;3.221000;3.061000;2.251000;4.191000;4.056000;3.271000;7.266000;2.816000;3.671000;6.041000;4.281000;7.476000;4.771000;3.091000;1.881000;3.116000;3.246000;1.876000;4.096000;4.176000;2.231000;7.681000;3.946000;1.431000;4.831000;3.266000;6.036000;5.371000;7.271000;3.931000;3.811000;3.001000;1.841000;3.116000;3.776000;4.371000;4.366000;3.931000;1.416000;5.546000;3.066000;1.601000;4.176000;3.126000;5.366000;4.361000;4.971000;2.301000;2.291000;4.376000;2.186000;4.846000;2.181000;4.391000;2.161000;4.211000;2.831000;4.311000;4.861000;4.046000;4.336000;3.966000;8.496000;4.961000;4.961000;2.301000;3.811000;3.636000;3.491000;3.921000;5.121000;3.176000;4.051000;4.946000;4.191000;3.326000;4.926000;3.786000;2.301000;2.991000;5.146000;2.966000;4.711000;3.926000;2.401000;2.266000;7.256000;4.206000;3.956000;3.511000;5.766000;6.556000;3.931000;2.306000;3.541000;2.371000;3.646000;4.086000;7.136000;4.956000;8.441000;4.641000;4.851000;4.336000;3.806000;4.671000;18.401000;4.976000;4.361000;4.966000;5.901000;3.941000;5.231000;2.271000;3.256000;8.451000;2.271000;3.941000;7.446000;3.926000;4.416000;4.061000;4.201000;3.816000;6.971000;4.026000;2.171000;4.201000;3.271000;4.041000;
